Unnamed: 0,business_id,feature_scores,feature_count
934,C6cOQD3ELF38AeYgtfw0Dw,"{""Service"": 4.666666666666667, ""Sandwiches"": 4.0, ""Desserts"": 4.0, ""BBQ chicken"": 3.0, ""Cabbage"": 4.0, ""Okra"": 4.0, ""Tomato"": 4.0, ""Corn"": 4.0, ""Jamaican chicken"": 5.0, ""Pepper steak"": 4.0, ""Soy duck"": 5.0, ""Greens"": 5.0, ""Cornbread"": 4.0, ""Banana bread"": 4.0, ""12 bean soup"": 4.0, ""Fruit juices"": 5.0, ""Vegan cakes"": 5.0, ""Vegan ice cream"": 5.0, ""Tofu & Spinach Lasagna"": 5.0, ""Platter (Chick'n and Gravy, brown rice, cabbage)"": 4.0, ""Atmosphere"": 5.0}","{""Service"": 3, ""Sandwiches"": 1, ""Desserts"": 1, ""BBQ chicken"": 1, ""Cabbage"": 1, ""Okra"": 1, ""Tomato"": 1, ""Corn"": 1, ""Jamaican chicken"": 1, ""Pepper steak"": 1, ""Soy duck"": 1, ""Greens"": 1, ""Cornbread"": 1, ""Banana bread"": 1, ""12 bean soup"": 1, ""Fruit juices"": 1, ""Vegan cakes"": 1, ""Vegan ice cream"": 1, ""Tofu & Spinach Lasagna"": 1, ""Platter (Chick'n and Gravy, brown rice, cabbage)"": 1, ""Atmosphere"": 1}"
935,C7diOJxxEOJyGOc41PWPRg,"{""Service"": 4.0, ""Atmosphere"": 3.0, ""Price"": 4.0, ""Food Quality"": 3.0, ""Miso Ramen"": 2.0, ""Classic Ramen"": 4.0}","{""Service"": 1, ""Atmosphere"": 1, ""Price"": 1, ""Food Quality"": 1, ""Miso Ramen"": 1, ""Classic Ramen"": 1}"
936,C809UuprygJyEgJw4wr2Pg,"{""Service"": 2.0, ""Delivery Time"": 1.0, ""Food Temperature"": 2.0, ""Domino's Pizza"": 2.0, ""Bread bowl pasta"": 1.0, ""Specialty chicken bbq"": 1.0, ""Pizza"": 1.0, ""Timeliness"": 5.0}","{""Service"": 4, ""Delivery Time"": 1, ""Food Temperature"": 1, ""Domino's Pizza"": 1, ""Bread bowl pasta"": 1, ""Specialty chicken bbq"": 1, ""Pizza"": 1, ""Timeliness"": 1}"
937,C8_zQVh3L7-yFazQs76fzg,"{""Service"": 2.0, ""Buffet Options"": 4.0, ""Freshness of Food"": 4.0, ""Menu Consistency"": 3.0, ""Policy Clarity"": 1.0, ""Acceptance of Payment Methods"": 2.0, ""Debit Card"": 3.0, ""Credit Card"": 1.0}","{""Service"": 1, ""Buffet Options"": 1, ""Freshness of Food"": 1, ""Menu Consistency"": 1, ""Policy Clarity"": 1, ""Acceptance of Payment Methods"": 1, ""Debit Card"": 1, ""Credit Card"": 1}"
938,C8qLAGhE2UP3NgdShFuOPg,"{""Service"": 3.75, ""Drinks"": 4.5, ""Milo"": 5.0, ""Chocolate infused boba"": 5.0, ""Normal boba"": 3.0, ""Cost to Worth Ratio"": 3.0, ""Overall Experience"": 5.0, ""Boba"": 3.0, ""Drink"": 3.0}","{""Service"": 4, ""Drinks"": 2, ""Milo"": 1, ""Chocolate infused boba"": 1, ""Normal boba"": 1, ""Cost to Worth Ratio"": 1, ""Overall Experience"": 1, ""Boba"": 1, ""Drink"": 1}"
939,C93hmXkaRnej-jg0Z0ilhA,"{""Service"": 4.0, ""Ramen"": 5.0, ""Vegetarian Options"": 5.0, ""Decor"": 5.0, ""Location"": 3.0}","{""Service"": 1, ""Ramen"": 1, ""Vegetarian Options"": 1, ""Decor"": 1, ""Location"": 1}"
940,C9Tz2xr7kozygfeGSb4GsA,"{""Service"": 5.0, ""Star Wars Sushi"": 4.0, ""Spider Roll"": 5.0, ""Sushi"": 5.0, ""Green Tea"": 5.0, ""Miso soup"": 5.0, ""Northern Liberty"": 5.0, ""BYOB"": 5.0}","{""Service"": 3, ""Star Wars Sushi"": 1, ""Spider Roll"": 1, ""Sushi"": 2, ""Green Tea"": 1, ""Miso soup"": 1, ""Northern Liberty"": 1, ""BYOB"": 1}"
941,C9UylQTOh7uwZo4a7QhLyg,"{""Service"": 5.0, ""Food"": 4.666666666666667, ""Ambiance"": 4.75, ""Oysters"": 4.0, ""Shrimp Cocktail"": 4.0, ""Pork Pasta"": 5.0, ""Roast Chicken"": 5.0, ""Roasted Potato Gnocchi"": 4.0, ""Fish Special (Halibut)"": 4.0, ""Collard Greens"": 2.0, ""Fried Artichokes"": 4.0, ""Mussel Toast"": 5.0, ""Food Quality"": 4.666666666666667, ""Drinks"": 5.0, ""Scallop Ceviche"": 5.0, ""Carrot and Lobster Bucatini"": 5.0, ""Desserts"": 5.0, ""Atmosphere"": 5.0, ""Duck"": 1.0, ""Beets Ravioli"": 5.0, ""Chicken for Two"": 4.0, ""Gnocchi"": 3.0, ""The Great Satan (Drink)"": 5.0, ""Peach Cobbler Upside Down Cake"": 5.0, ""New American Cuisine"": 5.0, ""Beef Tartare"": 5.0, ""Sweetbread Katsu"": 5.0, ""Morcilla Creste di Gallo"": 5.0, ""Roasted Brussel Sprouts"": 5.0, ""Lobster"": 5.0, ""Fennel Lavash"": 5.0, ""Brownie"": 5.0, ""Ambience"": 4.0, ""Bucatini Allo Scoglio (Squid Pasta)"": 5.0, ""Roasted Asparagus"": 4.0, ""Complimentary Dishes"": 5.0, ""Octopus"": 5.0, ""Homemade ice creams"": 5.0, ""Cocktails"": 5.0, ""Trotter Gemelli"": 4.0, ""Confit Carrots"": 5.0, ""Roasted Chicken"": 5.0}","{""Service"": 11, ""Food"": 3, ""Ambiance"": 4, ""Oysters"": 1, ""Shrimp Cocktail"": 1, ""Pork Pasta"": 1, ""Roast Chicken"": 1, ""Roasted Potato Gnocchi"": 1, ""Fish Special (Halibut)"": 1, ""Collard Greens"": 1, ""Fried Artichokes"": 1, ""Mussel Toast"": 4, ""Food Quality"": 3, ""Drinks"": 2, ""Scallop Ceviche"": 1, ""Carrot and Lobster Bucatini"": 1, ""Desserts"": 2, ""Atmosphere"": 3, ""Duck"": 1, ""Beets Ravioli"": 1, ""Chicken for Two"": 1, ""Gnocchi"": 1, ""The Great Satan (Drink)"": 1, ""Peach Cobbler Upside Down Cake"": 1, ""New American Cuisine"": 1, ""Beef Tartare"": 2, ""Sweetbread Katsu"": 1, ""Morcilla Creste di Gallo"": 1, ""Roasted Brussel Sprouts"": 1, ""Lobster"": 2, ""Fennel Lavash"": 1, ""Brownie"": 1, ""Ambience"": 1, ""Bucatini Allo Scoglio (Squid Pasta)"": 1, ""Roasted Asparagus"": 1, ""Complimentary Dishes"": 1, ""Octopus"": 1, ""Homemade ice creams"": 1, ""Cocktails"": 1, ""Trotter Gemelli"": 1, ""Confit Carrots"": 1, ""Roasted Chicken"": 1}"
942,CAMIAMKJMaa9ivYyMsEcDw,"{""Service"": 4.0, ""Breakfast Sandwiches"": 5.0, ""Hand Breaded Chicken Fingers"": 4.0, ""Chicken Nachos"": 4.0, ""Brisket"": 4.0}","{""Service"": 1, ""Breakfast Sandwiches"": 1, ""Hand Breaded Chicken Fingers"": 1, ""Chicken Nachos"": 1, ""Brisket"": 1}"
943,CB7nXPd5h_YLzcgfDo2DCg,"{""Service"": 4.0, ""Breakfast"": 4.0, ""Lunch"": 3.0}","{""Service"": 1, ""Breakfast"": 1, ""Lunch"": 1}"
944,CHcpcv65XtaGuq4gogzpXQ,"{""Service"": 4.0, ""Boba Tea"": 5.0, ""Milk Tea"": 5.0, ""Tapioca"": 5.0}","{""Service"": 1, ""Boba Tea"": 1, ""Milk Tea"": 1, ""Tapioca"": 1}"
945,CIKXmAMtVM7pU0rrBQ2cBA,"{""Service"": 5.0, ""Beer Selection"": 5.0}","{""Service"": 1, ""Beer Selection"": 1}"
946,CL1kpAsyhhb19w0aWDOLuw,"{""Atmosphere"": 4.0, ""Food"": 3.0, ""Beer Selection"": 4.0, ""Service"": 3.0, ""Smoked Brisket Nachos"": 2.0, ""Buffalo Wings"": 5.0, ""Green Tea Shots"": 4.0}","{""Atmosphere"": 1, ""Food"": 1, ""Beer Selection"": 2, ""Service"": 2, ""Smoked Brisket Nachos"": 1, ""Buffalo Wings"": 1, ""Green Tea Shots"": 1}"
947,CLw-I3X3X8l1V80jxPv3AA,"{""Service"": 3.0, ""Cheesesteak"": 3.0, ""Buffalo Chicken"": 3.0}","{""Service"": 2, ""Cheesesteak"": 2, ""Buffalo Chicken"": 1}"
948,CM5Dq-mKnZYdi9OlVluehA,"{""Atmosphere"": 3.5, ""Drinks"": 5.0, ""Food"": 4.0, ""Service"": 3.2, ""Beer Selection"": 3.0, ""Top Shelf Booze Selection"": 2.0, ""Pool"": 4.0, ""Karaoke"": 3.0, ""Spicy Food"": 4.0, ""Food Quality"": 3.0, ""Price"": 4.5, ""Portions"": 3.0, ""Yebeg Tibs (Lamb)"": 3.0, ""Salad"": 2.0, ""Potato/Carrot/Cabbage Dish"": 3.0, ""Yebeg Wot (Spicy Lamb Stew)"": 3.0, ""Collard Greens"": 3.0, ""Injera (Ethiopian Bread)"": 3.0, ""Ambiance"": 3.0, ""Parking"": 2.0, ""Lamb"": 2.0, ""Beef"": 3.0, ""Crispy Lamb"": 4.0, ""Flavor"": 2.0, ""Ethiopian Meat Entree"": 5.0, ""Ethiopian Veggie Entree"": 5.0, ""Ethiopian Bread"": 5.0}","{""Atmosphere"": 4, ""Drinks"": 1, ""Food"": 4, ""Service"": 5, ""Beer Selection"": 2, ""Top Shelf Booze Selection"": 1, ""Pool"": 1, ""Karaoke"": 1, ""Spicy Food"": 1, ""Food Quality"": 1, ""Price"": 2, ""Portions"": 1, ""Yebeg Tibs (Lamb)"": 1, ""Salad"": 1, ""Potato/Carrot/Cabbage Dish"": 1, ""Yebeg Wot (Spicy Lamb Stew)"": 1, ""Collard Greens"": 1, ""Injera (Ethiopian Bread)"": 1, ""Ambiance"": 1, ""Parking"": 1, ""Lamb"": 1, ""Beef"": 1, ""Crispy Lamb"": 1, ""Flavor"": 1, ""Ethiopian Meat Entree"": 1, ""Ethiopian Veggie Entree"": 1, ""Ethiopian Bread"": 1}"
949,CMVw6Q4k-k5-ZOhA03AShw,"{""Service"": 4.0, ""Breakfast"": 5.0, ""Bars"": 3.0, ""Snacks"": 4.0, ""Drinks"": 4.0, ""Yogurt"": 4.0, ""Panini"": 4.0, ""La Colombe Coffee"": 5.0, ""Chicken Thai Salad"": 5.0}","{""Service"": 1, ""Breakfast"": 1, ""Bars"": 1, ""Snacks"": 1, ""Drinks"": 1, ""Yogurt"": 1, ""Panini"": 1, ""La Colombe Coffee"": 1, ""Chicken Thai Salad"": 1}"
950,CNSvf0y2fXeOXF18hKxCNQ,"{""Food Quality"": 1.0, ""Value for Price"": 1.0, ""Veggies Platter"": 1.0}","{""Food Quality"": 1, ""Value for Price"": 1, ""Veggies Platter"": 1}"
951,CNVC7kz8xTaRMOiE7XdEQw,"{""Service"": 4.0, ""Scallops"": 5.0, ""Tuna entree"": 5.0, ""Stripped Bass"": 5.0, ""Bread"": 3.0, ""Ambience"": 4.0, ""Baby Kale Salad"": 3.0, ""Striper in Tomato Sauce"": 5.0, ""Pastrami Mahi Mahi"": 2.0}","{""Service"": 2, ""Scallops"": 1, ""Tuna entree"": 1, ""Stripped Bass"": 1, ""Bread"": 1, ""Ambience"": 1, ""Baby Kale Salad"": 1, ""Striper in Tomato Sauce"": 1, ""Pastrami Mahi Mahi"": 1}"
952,COMbxg_qdhUAkR7awxkT6g,"{""Service"": 2.6666666666666665, ""Salad with Lox"": 2.0, ""Atmosphere"": 4.0, ""Avocado Toast"": 5.0, ""Soup of the Day (Lentil)"": 4.0, ""Omelette"": 3.0, ""Bread Sampler"": 1.0}","{""Service"": 3, ""Salad with Lox"": 1, ""Atmosphere"": 1, ""Avocado Toast"": 1, ""Soup of the Day (Lentil)"": 1, ""Omelette"": 1, ""Bread Sampler"": 1}"
953,CPdzdO7YuxFSUOWYhqthOA,"{""Service"": 2.0}","{""Service"": 1}"
954,CPgWuWGZ4v2sZr5_-1kluw,"{""Service"": 1.0, ""Food Quality"": 1.0, ""Hygiene"": 1.0, ""Overall Ambiance"": 1.0, ""Pizza"": 1.0, ""Drinks"": 1.0}","{""Service"": 1, ""Food Quality"": 1, ""Hygiene"": 1, ""Overall Ambiance"": 1, ""Pizza"": 1, ""Drinks"": 1}"
955,CQgupIpIbkyiVLUEcMIRCA,"{""Service"": 3.6666666666666665, ""Donuts"": 4.5, ""Nutella"": 5.0, ""Pumpkin"": 4.0, ""Selection"": 5.0, ""Maple Bacon Donut"": 4.0, ""Blueberry Fritter"": 4.0, ""Freshness"": 2.0, ""Variety"": 4.0, ""Coffee"": 5.0, ""Beiler's Donuts"": 5.0, ""Homemade Donuts"": 4.0, ""Doughnut + Bassett's Ice Cream Sandwich"": 5.0, ""Chai Tea Latte"": 5.0}","{""Service"": 6, ""Donuts"": 4, ""Nutella"": 1, ""Pumpkin"": 1, ""Selection"": 1, ""Maple Bacon Donut"": 1, ""Blueberry Fritter"": 1, ""Freshness"": 1, ""Variety"": 1, ""Coffee"": 1, ""Beiler's Donuts"": 1, ""Homemade Donuts"": 1, ""Doughnut + Bassett's Ice Cream Sandwich"": 1, ""Chai Tea Latte"": 1}"
956,CQhY6tuC5lztz-7uosT_5A,"{""Service"": 3.0, ""Food Quality"": 4.0, ""Value"": 5.0, ""Ambience"": 3.0, ""Speed"": 5.0, ""Chicken Tacos"": 4.0, ""Chips"": 5.0, ""Beef Taco"": 1.0, ""Chicken Bacon Ranch Taco"": 1.0, ""BBQ Pork Taco"": 1.0, ""Brisket Taco"": 1.0, ""Salsa"": 1.0, ""Guacamole"": 1.0}","{""Service"": 2, ""Food Quality"": 1, ""Value"": 1, ""Ambience"": 1, ""Speed"": 1, ""Chicken Tacos"": 1, ""Chips"": 1, ""Beef Taco"": 1, ""Chicken Bacon Ranch Taco"": 1, ""BBQ Pork Taco"": 1, ""Brisket Taco"": 1, ""Salsa"": 1, ""Guacamole"": 1}"
957,CQkbjIY5Jb9qJyHbTADMDA,"{""Atmosphere"": 4.0, ""Service"": 3.0, ""Price"": 4.0, ""Ice Cream"": 3.4, ""Vanilla"": 3.0, ""Mint Chocolate Chip"": 2.0, ""Cookie Dough"": 4.0, ""Strawberry"": 3.0, ""Chocolate"": 5.0, ""Breakfast"": 0.0}","{""Atmosphere"": 1, ""Service"": 1, ""Price"": 1, ""Ice Cream"": 1, ""Vanilla"": 1, ""Mint Chocolate Chip"": 1, ""Cookie Dough"": 1, ""Strawberry"": 1, ""Chocolate"": 1, ""Breakfast"": 1}"
958,CUksnsKMcWykT-rm0Lnw-w,"{""Service"": 5.0, ""Brisket Sandwich"": 5.0, ""Pulled Pork Sandwich"": 5.0, ""Mac and Cheese"": 5.0, ""Atmosphere"": 5.0}","{""Service"": 1, ""Brisket Sandwich"": 1, ""Pulled Pork Sandwich"": 1, ""Mac and Cheese"": 1, ""Atmosphere"": 1}"
959,CVJsqDS_XmI0CGbLC1EclQ,"{""Service"": 3.0, ""Mango crepe cake"": 5.0, ""Kumquat green tea"": 3.0, ""Colorful Fruit Juice Tea"": 3.0, ""Orange Green Tea"": 4.0, ""Decor"": 4.0}","{""Service"": 3, ""Mango crepe cake"": 1, ""Kumquat green tea"": 1, ""Colorful Fruit Juice Tea"": 1, ""Orange Green Tea"": 1, ""Decor"": 1}"
960,CVK8ENkVyoxfIHdrupIc2A,"{""Service"": 4.0, ""Carnitas"": 4.0, ""Red Salsa"": 4.0, ""Green Salsa"": 4.0, ""Affordability"": 5.0, ""Deliciousness"": 4.0, ""Food Quality"": 5.0, ""Atmosphere"": 5.0, ""Enchiladas Verdes"": 5.0, ""Chips and Salsa"": 5.0, ""Rice"": 5.0}","{""Service"": 2, ""Carnitas"": 1, ""Red Salsa"": 1, ""Green Salsa"": 1, ""Affordability"": 1, ""Deliciousness"": 1, ""Food Quality"": 1, ""Atmosphere"": 1, ""Enchiladas Verdes"": 1, ""Chips and Salsa"": 1, ""Rice"": 1}"
961,CVrU9WrUHs2SShb6RRMwVA,"{""Service"": 5.0, ""Souvenirs"": 5.0, ""Candy"": 5.0, ""Chocolate covered Oreos"": 5.0, ""Variety"": 4.0}","{""Service"": 2, ""Souvenirs"": 1, ""Candy"": 1, ""Chocolate covered Oreos"": 1, ""Variety"": 1}"
962,CY9cIgT7EU0ot-3WyiOAiw,"{""Service"": 4.0, ""Hoagie"": 5.0, ""Pizza"": 4.5, ""Vegetable Slice"": 4.0}","{""Service"": 2, ""Hoagie"": 1, ""Pizza"": 2, ""Vegetable Slice"": 1}"
963,CYEX-wXbW2bZDxk7nH60Vg,"{""Service"": 4.0, ""Creamed Chipped Beef"": 4.0, ""Potato Pancakes"": 5.0, ""Perogies"": 3.0, ""Cleanliness"": 5.0}","{""Service"": 1, ""Creamed Chipped Beef"": 1, ""Potato Pancakes"": 1, ""Perogies"": 1, ""Cleanliness"": 1}"
964,CYSPKiVdoPX3erovujnE9Q,"{""Service"": 4.0, ""Whitefish Toast"": 5.0, ""Grilled Octopus"": 2.0, ""Whole Head of Cauliflower"": 5.0, ""Deboned Fish"": 4.0, ""Atmosphere"": 4.545454545454546, ""Parking"": 4.0, ""Food"": 4.4399999999999995, ""Appetizers"": 4.6, ""Entrees"": 5.0, ""Desserts"": 5.0, ""Drinks"": 4.2, ""Pizza"": 4.333333333333333, ""HH Pizza"": 5.0, ""Food Quality"": 4.6, ""Price"": 5.0, ""Buffet Area"": 5.0, ""Jumbo Shrimp Cocktail"": 5.0, ""Salmon"": 4.5, ""Italian Hoagies"": 4.0, ""Bagels/Toast Station"": 5.0, ""Honey Butter"": 5.0, ""Yogurt Parfait"": 5.0, ""Chocolate Mousse Cups"": 4.0, ""Chicken and Waffles"": 5.0, ""Omelette Station"": 4.5, ""Carving Station Prime Rib"": 5.0, ""Donut Section"": 5.0, ""Fresh Juice Station"": 5.0, ""Cocktails"": 4.25, ""Wine"": 4.0, ""Octopus"": 4.5, ""Dry Aged Steak"": 3.0, ""Lamb Steak"": 4.0, ""Cauliflower"": 5.0, ""Buratta"": 3.0, ""Gnocchi"": 4.0, ""Roasted Brussel Sprouts"": 4.0, ""Fig Toast"": 2.0, ""Chocolate Cake"": 2.0, ""Outdoor Dining Experience"": 5.0, ""Ricotta & Fig Toast"": 4.0, ""Chicken & Dumplings"": 3.0, ""Ruby Slippers Cocktail"": 4.0, ""Cockscomb Mac & Cheese"": 5.0, ""Breaded Mac and Cheese"": 5.0, ""Crispy Chicken Sandwich"": 5.0, ""Empanadas"": 5.0, ""House cocktails"": 5.0, ""Bartenders"": 5.0, ""Availability of Bowling Lanes"": 5.0, ""Decor"": 5.0, ""Concept"": 5.0, ""Overall"": 5.0, ""Ambiance"": 4.666666666666667, ""Sips and Happy Hour"": 4.0, ""Menu Options"": 4.0, ""Serving Sizes"": 4.0, ""Bar Service"": 1.0, ""Raw"": 0.0, ""Veggies"": 4.0, ""Toasts"": 5.0, ""Small Plates"": 4.0, ""Pasta"": 2.5, ""Meat/Fish"": 0.0, ""Dessert"": 3.5, ""Variety"": 5.0, ""Brunch Buffet"": 5.0, ""Shrimp"": 5.0, ""Lox"": 5.0, ""Carving Station"": 4.0, ""Fried Chicken"": 5.0, ""Baked Goods"": 5.0, ""Cheese"": 5.0, ""Meat Selection"": 5.0, ""Quiche"": 4.0, ""Salads"": 4.0, ""Tuna Tartar"": 5.0, ""Lamb Meatballs"": 4.5, ""Halibut"": 4.0, ""Half Roasted Chicken"": 4.0, ""Wild caught halibut"": 5.0, ""Chef's Tasting Menu"": 5.0, ""Happy Hour Deals"": 5.0, ""Chicken Burger"": 5.0, ""Ricotta Appetizer"": 5.0, ""Meridian Peaks cocktail"": 5.0, ""Happy hour"": 5.0, ""Kale salad"": 4.0, ""Fig ricotta toast"": 3.0, ""Tuna"": 5.0, ""Garlic shrimp"": 3.0, ""Mushroom truffle pizza"": 4.0, ""Tomato rigatoni pasta"": 2.0, ""Crispy Brussels sprouts"": 3.0, ""Hanger steak"": 4.0, ""Rice pudding"": 3.0, ""Ambience"": 5.0, ""Tasting Menu"": 2.0, ""Toast"": 3.0, ""Cold App"": 1.0, ""Vegetable"": 2.0, ""Cheese Board"": 1.0, ""Seafood Dish"": 3.0, ""Ricotta and Fig Toast"": 4.0, ""Edamame Hummus"": 1.0, ""Raw Tuna"": 3.0, ""Mac and Cheese"": 4.0, ""Soppressata Pizza"": 5.0, ""Bowling Alley"": 5.0, ""Croquettes"": 4.0, ""Short Rib Empanadas"": 4.0, ""Pizza of the Day"": 5.0, ""Dinner"": 5.0, ""Brunch"": 5.0, ""Chicken sandwich"": 4.0, ""Mac and cheese"": 5.0, ""Whipped ricotta"": 5.0, ""Lamb meatballs"": 5.0, ""Seating"": 3.0}","{""Service"": 24, ""Whitefish Toast"": 1, ""Grilled Octopus"": 1, ""Whole Head of Cauliflower"": 1, ""Deboned Fish"": 1, ""Atmosphere"": 11, ""Parking"": 1, ""Food"": 5, ""Appetizers"": 2, ""Entrees"": 1, ""Desserts"": 1, ""Drinks"": 5, ""Pizza"": 6, ""HH Pizza"": 1, ""Food Quality"": 5, ""Price"": 1, ""Buffet Area"": 1, ""Jumbo Shrimp Cocktail"": 1, ""Salmon"": 2, ""Italian Hoagies"": 1, ""Bagels/Toast Station"": 1, ""Honey Butter"": 1, ""Yogurt Parfait"": 1, ""Chocolate Mousse Cups"": 1, ""Chicken and Waffles"": 1, ""Omelette Station"": 2, ""Carving Station Prime Rib"": 1, ""Donut Section"": 1, ""Fresh Juice Station"": 1, ""Cocktails"": 4, ""Wine"": 1, ""Octopus"": 2, ""Dry Aged Steak"": 1, ""Lamb Steak"": 1, ""Cauliflower"": 1, ""Buratta"": 1, ""Gnocchi"": 1, ""Roasted Brussel Sprouts"": 1, ""Fig Toast"": 1, ""Chocolate Cake"": 1, ""Outdoor Dining Experience"": 1, ""Ricotta & Fig Toast"": 1, ""Chicken & Dumplings"": 1, ""Ruby Slippers Cocktail"": 1, ""Cockscomb Mac & Cheese"": 1, ""Breaded Mac and Cheese"": 1, ""Crispy Chicken Sandwich"": 1, ""Empanadas"": 1, ""House cocktails"": 1, ""Bartenders"": 2, ""Availability of Bowling Lanes"": 1, ""Decor"": 1, ""Concept"": 1, ""Overall"": 1, ""Ambiance"": 3, ""Sips and Happy Hour"": 1, ""Menu Options"": 1, ""Serving Sizes"": 1, ""Bar Service"": 1, ""Raw"": 1, ""Veggies"": 1, ""Toasts"": 1, ""Small Plates"": 1, ""Pasta"": 2, ""Meat/Fish"": 1, ""Dessert"": 2, ""Variety"": 1, ""Brunch Buffet"": 1, ""Shrimp"": 1, ""Lox"": 1, ""Carving Station"": 1, ""Fried Chicken"": 1, ""Baked Goods"": 1, ""Cheese"": 1, ""Meat Selection"": 1, ""Quiche"": 1, ""Salads"": 1, ""Tuna Tartar"": 1, ""Lamb Meatballs"": 2, ""Halibut"": 1, ""Half Roasted Chicken"": 1, ""Wild caught halibut"": 1, ""Chef's Tasting Menu"": 1, ""Happy Hour Deals"": 2, ""Chicken Burger"": 1, ""Ricotta Appetizer"": 1, ""Meridian Peaks cocktail"": 1, ""Happy hour"": 1, ""Kale salad"": 1, ""Fig ricotta toast"": 1, ""Tuna"": 1, ""Garlic shrimp"": 1, ""Mushroom truffle pizza"": 1, ""Tomato rigatoni pasta"": 1, ""Crispy Brussels sprouts"": 1, ""Hanger steak"": 1, ""Rice pudding"": 1, ""Ambience"": 1, ""Tasting Menu"": 1, ""Toast"": 1, ""Cold App"": 1, ""Vegetable"": 1, ""Cheese Board"": 1, ""Seafood Dish"": 1, ""Ricotta and Fig Toast"": 1, ""Edamame Hummus"": 1, ""Raw Tuna"": 1, ""Mac and Cheese"": 2, ""Soppressata Pizza"": 1, ""Bowling Alley"": 1, ""Croquettes"": 1, ""Short Rib Empanadas"": 1, ""Pizza of the Day"": 1, ""Dinner"": 1, ""Brunch"": 1, ""Chicken sandwich"": 1, ""Mac and cheese"": 1, ""Whipped ricotta"": 1, ""Lamb meatballs"": 1, ""Seating"": 1}"
965,C_EtrXTygRX5RTUOKtO6Dg,"{""Service"": 3.7777777777777777, ""Burger"": 2.0, ""Fries"": 2.0, ""Pina Coladas"": 5.0, ""Margaritas"": 4.0, ""Shots"": 5.0, ""Spanish Fries"": 4.5, ""Burgers"": 4.0, ""Sandwiches"": 4.0, ""Quesadillas"": 5.0, ""Steak"": 2.0, ""Appetizers"": 4.0, ""Drinks"": 4.5, ""Atmosphere"": 3.5, ""Veggie Soft Tacos"": 5.0, ""Molten Chocolate Lava Cake"": 5.0, ""Mac & Cheese"": 4.0, ""Deals & Prices"": 5.0, ""Food Quality"": 3.733333333333333, ""Ambience"": 3.0, ""Regular Fries"": 3.0, ""House Salad with Grilled Chicken"": 4.0, ""Chicken Tenders with Mac n Cheese"": 4.0, ""Blue Margarita with sugar rim"": 5.0, ""Mojito"": 3.0, ""Lime Vinaigrette"": 5.0, ""Location"": 3.0, ""Value for Money"": 4.0, ""Crab & Shrimp Quesadilla"": 4.0, ""Jerk Shrimp"": 2.0, ""Value"": 5.0, ""Buffalo Shrimp"": 5.0, ""New York Strip Steak"": 5.0, ""Mahi Mahi"": 5.0, ""Chocolate Lava Cake"": 5.0, ""Keylime Pie"": 5.0}","{""Service"": 9, ""Burger"": 1, ""Fries"": 1, ""Pina Coladas"": 1, ""Margaritas"": 2, ""Shots"": 1, ""Spanish Fries"": 2, ""Burgers"": 1, ""Sandwiches"": 1, ""Quesadillas"": 1, ""Steak"": 1, ""Appetizers"": 1, ""Drinks"": 2, ""Atmosphere"": 2, ""Veggie Soft Tacos"": 1, ""Molten Chocolate Lava Cake"": 1, ""Mac & Cheese"": 1, ""Deals & Prices"": 1, ""Food Quality"": 3, ""Ambience"": 1, ""Regular Fries"": 1, ""House Salad with Grilled Chicken"": 1, ""Chicken Tenders with Mac n Cheese"": 1, ""Blue Margarita with sugar rim"": 1, ""Mojito"": 1, ""Lime Vinaigrette"": 1, ""Location"": 1, ""Value for Money"": 1, ""Crab & Shrimp Quesadilla"": 1, ""Jerk Shrimp"": 1, ""Value"": 1, ""Buffalo Shrimp"": 1, ""New York Strip Steak"": 1, ""Mahi Mahi"": 1, ""Chocolate Lava Cake"": 1, ""Keylime Pie"": 1}"
966,C_lyUPmRABHpE0K8C9TxFw,"{""Service"": 2.6666666666666665, ""Pizza"": 4.666666666666667, ""Kid-Friendliness"": 1.0, ""Atmosphere"": 4.0, ""Food Quality"": 3.0, ""Large Tomato Pizza with Mushrooms and Onions"": 4.0}","{""Service"": 3, ""Pizza"": 3, ""Kid-Friendliness"": 1, ""Atmosphere"": 1, ""Food Quality"": 1, ""Large Tomato Pizza with Mushrooms and Onions"": 1}"
967,Cb85PgiOfcmHza5GQFTB6A,"{""Service"": 4.5, ""Jamaican Cuisine"": 5.0, ""Mango Jerk Salmon"": 5.0, ""Corn Pudding"": 5.0, ""Curry Goat"": 4.0, ""Oxtails"": 4.0, ""Overall Atmosphere"": 5.0, ""Food Quality"": 5.0, ""Jerk Chicken"": 5.0, ""Oxtail Stew"": 5.0, ""Ackee and Saltfish"": 5.0, ""Plantains"": 5.0, ""Chicken"": 5.0, ""Jerk Salmon Alfredo"": 3.0, ""Punch"": 4.0}","{""Service"": 4, ""Jamaican Cuisine"": 1, ""Mango Jerk Salmon"": 1, ""Corn Pudding"": 2, ""Curry Goat"": 2, ""Oxtails"": 1, ""Overall Atmosphere"": 1, ""Food Quality"": 1, ""Jerk Chicken"": 1, ""Oxtail Stew"": 1, ""Ackee and Saltfish"": 1, ""Plantains"": 1, ""Chicken"": 1, ""Jerk Salmon Alfredo"": 1, ""Punch"": 1}"
